,Unnamed: 0,age,age_onset,birthplace,filename,native_language,sex,speakerid,country,file_missing?,continent,chroma_stft_mean,chroma_stft_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var
34,34,18.0,5.0,"buenos aires, argentina",spanish30,spanish,male,441,argentina,False,South America,0.38612428,0.11403983,2438.892274662622,3091650.6232434907,2251.6752352457806,328872.33364555566,4525.311226906183,6714117.24163211,0.1387090723913626,0.0252458777016328,-9.938328e-06,0.0070181834,[129.19921875],-215.00787,7912.492,87.907036,3211.1675,22.65578,1101.2653,36.345192,901.27295,7.66815,301.2823,10.172162,361.0062,-12.770601,260.24988,6.7868037,289.08804,-8.290646,162.7388,2.1814868,138.13788,-10.297533,137.42877,6.1498895,77.26507,-1.5051208,79.99485,2.8306575,88.85563,4.4228945,66.98013,2.3449311,65.466125,-6.6062913,52.696453,5.7291045,56.068737,-3.4611769,54.471523,4.6181583,41.54945
35,35,31.0,6.0,"tandil, argentina",spanish49,spanish,male,732,argentina,False,South America,0.42826703,0.09596087,1709.2897107490471,1491435.9689396725,1763.1624764178832,322030.799387052,3196.270751953125,4206592.155915092,0.066559498444264,0.0054330756093217,6.4468244e-05,0.0008648758,[143.5546875],-299.05167,8973.659,119.908455,4009.3499,-0.0648023,1126.8202,37.841003,851.02924,6.1599617,470.29663,17.899094,607.5362,-6.8003387,267.11307,10.391358,179.5064,-3.957183,244.20512,6.1171236,136.23952,2.6952908,110.352844,4.0945153,126.325226,3.056657,105.066895,6.078218,91.823326,2.9773219,71.84757,6.5855045,45.940464,0.836142,63.77272,5.8643713,51.328087,1.8066549,46.070736,5.021533,33.92901
36,36,36.0,9.0,"tandil, argentina",spanish55,spanish,male,810,argentina,False,South America,0.49956518,0.10063813,2749.0980918044297,1483995.5280947385,2378.471751765929,290290.9625091186,5288.34659352022,4268859.810819366,0.1383251542804622,0.0140614704883382,0.00013493944,0.00083639554,[135.99917763],-255.79295,13542.71,72.1175,2892.331,-10.43114,755.34467,35.96211,667.6433,7.9419208,369.9919,5.766297,375.35495,0.9066128,102.753395,4.5482974,114.176735,-6.3828344,146.02611,12.318629,104.89972,-8.620184,157.70956,5.937012,74.570656,-4.395065,73.295235,2.4833045,85.73797,-2.1467857,56.60174,4.9642982,45.911427,-6.495857,71.56064,6.3735795,40.80886,-1.3825543,32.416187,2.4155707,35.342125
37,37,63.0,19.0,"buenos aires, argentina",spanish62,spanish,female,925,argentina,False,South America,0.3633827,0.10873963,1792.6620013323036,1318024.8309751437,1696.9335638374694,255931.2172450016,3392.6170953714623,3689933.717541865,0.1107108637971698,0.0114977245595625,-1.09918666e-07,0.0030021938,[143.5546875],-314.6576,4476.889,108.949554,1630.6019,1.5001725,502.57642,35.58051,805.1349,-2.2162724,320.87958,-5.8850493,383.75784,-32.66529,436.4125,4.3112793,195.48575,-9.798822,196.75278,-9.073786,89.55362,-0.48858583,87.598175,-13.132766,91.03255,-3.0811832,59.508816,-9.771927,65.49908,-3.2593296,50.10157,-8.826864,60.145096,2.8410845,63.82751,-1.920532,58.771255,-6.739104,64.079315,-1.257304,52.962032
38,38,24.0,6.0,"rosario, argentina",spanish71,spanish,male,1231,argentina,False,South America,0.45437518,0.10430714,2136.328453479483,780659.0014160861,1596.3881803892598,73662.55292825802,3935.146662503353,972105.291187936,0.1414695379560085,0.0075707639907718,-3.0253761e-05,0.00050683744,[117.45383523],-258.01044,3060.8445,120.8525,1493.7664,-49.764008,541.1741,70.34458,639.2316,-21.681284,478.68716,10.994646,571.7858,4.3691297,133.8038,-9.709114,90.512955,11.214227,169.42339,-12.086482,120.72434,10.271363,93.088684,-4.398686,59.507786,1.6553198,47.322266,3.2821546,54.21662,-4.279932,34.951443,5.9227505,33.363354,-7.1562414,57.881664,3.7916014,36.274273,0.29855847,22.645092,-2.5119367,34.35628
39,39,19.0,4.0,"buenos aires, argentina",spanish84,spanish,female,1398,argentina,False,South America,0.4401175,0.122944586,2577.3576444562527,2535056.750812357,1959.632040718065,387425.5008221148,4618.038742018189,6330185.672568419,0.1955630653782894,0.0314342209385489,-1.74304e-06,0.0006357008,[161.49902344],-394.8141,12746.01,87.85791,2950.5999,-20.68475,877.74567,29.412315,1463.0096,-12.474855,472.00275,0.05692265,430.40674,-2.3961327,191.1024,-6.56946,158.19809,-0.34517244,114.60861,-8.648339,128.93526,2.2307923,102.35076,-3.1094086,88.140755,-6.124106,110.08035,-3.7396755,63.158596,-3.5812504,58.10992,-1.5410746,76.41734,-3.6055171,57.58073,-4.2812066,58.138588,-4.5707827,40.680553,-2.587626,45.211742
40,40,44.0,6.0,"buenos aires, argentina",spanish85,spanish,female,1399,argentina,False,South America,0.3891419,0.114475325,1852.872357012154,760432.5209773065,1703.9906634853126,347784.0025206696,3504.935402308346,2610530.5098121297,0.1135099013406344,0.0057982086897029,-2.7731314e-06,0.0011690762,[117.45383523],-349.73328,10853.353,108.488525,2439.4385,-19.931108,1864.8652,34.88224,1633.7119,-6.3789935,497.39713,-9.104845,805.8061,-1.5475585,248.44044,-7.200069,186.7181,-1.2733716,290.61835,-7.6107397,231.68158,-4.2744603,196.22052,-5.3886056,123.20759,-6.2410545,100.23379,-3.9794383,90.738266,-4.737507,83.28251,-5.6587086,148.12946,-3.2298896,53.71577,-3.5787804,54.12722,-7.1532435,68.700714,-2.273343,54.09047
41,41,23.0,4.0,"buenos aires, argentina",spanish86,spanish,male,1400,argentina,False,South America,0.39453638,0.11240807,2078.833097686484,2556626.1968544214,1661.9122659521197,534984.5224214473,3652.577077711525,6841932.151351764,0.1559049841863974,0.0247407980689528,-8.989073e-06,0.0036918675,[123.046875],-323.9201,11966.888,103.20644,5070.822,-0.06399975,826.43634,28.465054,1354.5933,-2.065154,721.5064,-0.41483834,386.304,-17.255919,380.1322,-13.738778,224.91684,-18.472628,227.06488,-8.138264,186.55417,-5.567785,171.24663,-6.4463434,105.35764,-4.9439793,89.94572,-7.614472,75.89325,-3.0500813,62.53474,-12.794431,101.40803,-3.2420967,67.25498,-5.8752637,59.538612,-5.2577486,54.919994,-3.8629344,41.482864
42,42,19.0,9.0,"yerevan, armenia",armenian1,armenian,female,24,armenia,False,asia,0.32046863,0.11393043,2445.2943626414994,3886524.8297585286,2273.814959629148,481098.7093172696,4323.509335036923,9735325.761773825,0.1209187942783381,0.0201151623736482,-4.7489466e-06,0.0055988333,[129.19921875],-337.8719,8558.695,63.221287,4992.7666,47.30562,1425.0787,7.416621,1230.4751,-11.661244,720.6305,20.222473,458.55338,-5.855113,249.21645,-15.024126,373.17737,-8.246534,383.34164,-12.410541,266.13995,-7.721654,229.17732,10.274432,156.7203,-5.688615,182.55466,5.695057,147.27841,2.9361088,121.39543,-15.898092,168.75435,-2.0122166,98.12617,5.3688917,105.725395,-9.65555,126.340355,-5.144819,108.5316
43,43,54.0,12.0,"yerevan, armenia",armenian3,armenian,female,849,armenia,False,asia,0.31445682,0.106746174,1638.6693486178576,2227582.571583186,1403.4405593661718,508137.450786292,2721.293123256846,6240315.418330894,0.1175866426850912,0.019348466083589,-1.6433258e-07,0.0018674796,[112.34714674],-379.9787,5598.652,81.94056,3892.3945,28.918669,1425.014,37.106194,1132.0697,-5.928342,564.2863,-20.26919,554.2212,-29.340567,379.2992,-12.107318,177.475,-12.180555,168.81131,-12.882027,165.69418,-7.518231,109.62736,-16.879204,131.03311,-7.047002,135.13371,-6.8223896,112.36015,-11.417234,93.28201,-10.384854,72.69799,-7.0028324,70.48059,-4.0824285,61.481316,-6.8206058,59.530094,-6.478979,59.240936
44,44,21.0,15.0,"yerevan, armenia",armenian5,armenian,female,997,armenia,False,asia,0.38285065,0.12805629,1725.0849476555288,2142473.2661163257,2012.2404719982765,662076.5691029073,3314.4525749431327,8270148.465734326,0.0774137341583622,0.010880484806938,-1.4456724e-05,0.0050977916,[112.34714674],-306.4578,7140.1465,113.78098,3350.8376,27.515158,714.759,24.090826,603.65686,10.085238,288.4803,6.668998,228.4245,-7.5081916,215.62372,3.3164177,130.48117,-3.9016173,131.89137,-4.229835,156.99437,-1.553866,80.27385,2.6666074,78.2495,-5.0013423,80.015434,4.6549225,67.91815,-1.695065,55.498516,2.9320705,46.074352,-3.3034608,49.418118,6.4166927,34.07432,-2.1881852,42.25646,-1.4383129,52.76428
45,45,50.0,35.0,"yerevan, armenia",armenian8,armenian,female,1710,armenia,False,asia,0.31971613,0.1022806,2282.758124094194,2935796.667291512,1919.3166127929824,404249.74183082086,3872.784190793816,7092826.121194699,0.1440306724715678,0.0208955334453702,-7.019872e-07,0.0008563537,[143.5546875],-373.78992,6549.9814,77.17208,4609.606,13.179538,1235.2047,12.169716,950.45245,-8.457679,343.48544,-14.695977,344.822,-27.492409,316.77307,-5.787349,167.44702,-13.022154,168.90556,-12.01194,151.71371,-5.4721885,108.45651,-6.1682878,81.58234,-11.204749,122.99543,-3.0809412,76.609985,-9.300033,49.95556,-11.248645,75.44593,-8.142499,59.071182,-1.9307946,75.5273,-9.568308,85.65011,-4.4941835,115.74685
46,46,28.0,0.0,"st. george, queensland, australia",english125,english,male,485,australia,False,Oceania,0.43176004,0.102323994,1525.8079093837612,989064.0439621884,1886.5485617943448,344834.79116838466,3160.032560549415,3749100.5960503058,0.0547909978462288,0.0032528635584129,1.9588253e-05,0.0016579294,[123.046875],-277.6751,4522.8804,128.36722,2505.0637,9.392179,543.53766,45.79143,535.34564,3.6349282,298.10062,7.1865883,294.74106,4.0001035,161.19695,6.4656706,127.57657,2.3474941,117.02044,8.120646,100.80007,-5.314882,76.575035,5.8348036,58.159035,-5.732542,81.32795,4.6491513,47.15886,-0.4539322,61.01975,1.1639873,72.03884,-1.6539356,34.331944,3.2721543,36.51094,-6.713856,48.6619,-0.8972633,35.924118
47,47,31.0,0.0,"sydney, australia",english148,english,male,525,australia,False,Oceania,0.47457394,0.09548694,2444.4481487091693,3535007.792874183,2009.914477465828,440848.2265036551,4261.749371027542,7602500.027155335,0.1320638020833333,0.0210452392994796,4.1747022e-05,0.0008321718,[143.5546875],-343.9707,19932.592,75.92954,8721.254,29.324537,1618.127,40.983875,1182.9202,-7.6800227,905.01825,22.580935,414.69696,-17.111427,636.2268,12.555447,285.014,4.8169847,233.01497,-1.8373939,222.33865,-6.159204,187.05992,4.2499733,159.85172,-1.8919032,97.947174,3.108672,184.1627,0.96754324,104.26555,4.0311384,93.18145,-1.1619993,106.24069,0.53350776,143.73427,6.9723105,78.28093,4.389902,79.86119
48,48,18.0,0.0,"adelaide, australia",english152,english,male,529,australia,False,Oceania,0.44632474,0.11039195,2800.624889808451,1423812.9046782877,2374.758005477166,254234.15735861735,5236.075011477527,3877635.5610837615,0.1842396040836653,0.01600611766549,6.3055663e-06,0.0011487979,[129.19921875],-256.33963,5418.8945,64.87057,1337.7836,-9.9798565,534.60944,44.79634,569.20135,22.718317,601.2531,23.665596,252.63689,-10.5414,153.93202,3.090064,133.1391,-6.0936165,151.61356,-2.4785793,116.81695,-10.5730505,128.23676,-1.3137933,55.993183,-7.8042746,49.26041,2.0888526,67.451035,-5.777254,40.633366,3.473271,31.245506,-11.391323,63.502956,2.9920292,32.630978,-5.2338357,29.427216,-0.83402026,32.63706
49,49,35.0,0.0,"brisbane, australia",english153,english,male,533,australia,False,Oceania,0.38892883,0.09601686,1859.439234462184,1427222.9513834114,1888.4308672781756,196599.380055132,3548.416396318856,3377452.2399745216,0.0956242600324027,0.0099074543020415,-4.237936e-06,0.0025681388,[107.66601562],-263.52765,7193.741,111.129486,2994.5364,2.6933835,566.12103,52.208942,651.9082,8.775364,487.02472,5.617437,308.5747,-14.120547,156.1619,-0.80859923,129.69066,5.0818863,88.793304,2.9785833,103.073364,-11.659121,174.08322,11.349428,108.417816,-7.9269867,64.349205,0.10452202,96.30588,1.4876144,64.49301,-1.0684445,53.842323,-5.9086666,60.365734,2.9796665,58.20011,-2.383138,55.484875,5.4438334,56.73684
50,50,35.0,0.0,"launceston, tasmania, australia",english230,english,male,776,australia,False,Oceania,0.44802162,0.10006157,3489.0362010219287,3340727.4765181765,2863.5497918965616,330197.2886918631,6698.712627704327,7213356.70749993,0.2004764915531517,0.03084920069456,1.550434e-05,0.0014142162,[129.19921875],-228.93489,16761.742,60.284943,3951.4734,15.676985,912.2576,12.159154,641.9575,24.14431,515.104,-10.323829,427.95575,0.5151153,195.90364,2.3440888,170.34555,-10.800642,267.52182,2.3689609,98.93597,-6.2759113,168.49944,-4.0562463,116.88811,-6.120518,89.58399,0.49377337,106.30746,-2.2153387,79.39325,1.6148638,63.737743,-6.348332,73.92078,3.702943,51.59381,-3.7915032,55.1957,-1.2127565,40.83086
51,51,22.0,0.0,"adelaide, australia",english269,english,female,902,australia,False,Oceania,0.3712254,0.11028803,2183.6127031731053,1628862.8981651922,2172.02059829706,278815.4333348677,4254.49772324673,4731756.507663383,0.1267169331395349,0.0117531529060887,-6.1249517e-07,0.007030931,[112.34714674],-204.5996,1248.8673,101.09141,1441.1051,-9.123033,387.85916,19.6407,388.2114,-0.10984696,129.5629,3.2118738,214.34804,-14.162628,110.40102,-0.15901461,94.11409,-12.213476,81.64695,-3.2707531,119.8558,-17.474085,71.507576,-5.5484123,40.53016,-11.310171,38.02978,0.39935887,35.91719,-6.780432,34.451393,-9.139339,40.79016,-13.423079,43.108894,3.5771286,36.58332,-10.154633,36.167923,1.5252397,40.693672
52,52,25.0,0.0,"sydney, australia",english274,english,female,909,australia,False,Oceania,0.4341049,0.10033634,3168.334424822643,1817430.8164654323,2482.439218897315,141110.32815401396,5865.568643309472,2887172.502968317,0.1919574485476321,0.0207872164732582,-1.9790354e-05,0.0012078309,[135.99917763],-211.57133,10861.165,58.46373,2241.4326,-2.010702,686.86743,33.900185,556.67096,-4.8154674,261.0768,4.422712,297.26776,-14.460237,170.43561,7.7208967,130.47746,-0.11259803,96.438995,8.309616,104.98639,-5.473152,58.17154,9.8437195,43.543407,-9.141027,80.88011,14.67531,51.3689,-4.6884847,37.03331,2.9222918,60.8078,1.4458059,40.92432,4.6021757,45.136124,-6.6425304,32.77916,6.012179,34.804382
53,53,50.0,0.0,"melbourne, australia",english285,english,male,961,australia,False,Oceania,0.46567404,0.08868417,2136.76652550962,1898695.114290584,1984.3239749519832,350118.5347697385,4043.162309126421,4996280.691361062,0.1201682350852272,0.0138926625202509,2.0345282e-05,0.0011352998,[117.45383523],-290.347,11985.983,108.06062,4821.0493,-8.280273,807.07025,34.272434,635.31085,5.801283,458.63278,8.293947,471.1835,2.8093116,138.19083,-4.8325486,173.1545,-7.414114,233.16704,5.5458517,104.792046,-12.915793,203.98277,12.065092,107.37595,-9.608983,95.09594,5.8220954,79.10989,-0.88429713,54.44525,1.0881901,52.219254,-0.51158893,54.070065,-0.30721927,55.79545,0.5085946,38.32759,0.58461845,36.587555
54,54,19.0,0.0,"naracoorte, australia",english294,english,female,1060,australia,False,Oceania,0.35303503,0.11173172,2241.8294063455564,2865191.196748894,1934.605673277812,441178.250097592,3983.5832580061983,6677372.503249374,0.132491911300505,0.021323259552332,1.6386601e-06,0.0021441183,[117.45383523],-289.3921,7226.597,92.248604,3512.7012,-1.4195327,1629.7227,25.891016,1006.15314,-2.993193,556.8486,-0.2045682,313.80365,-10.934575,304.12122,-1.1454589,180.00345,-8.255894,200.31273,-4.9975815,143.05055,-4.176836,107.66686,3.0395865,95.00102,-1.0206716,70.384224,2.7728417,77.45609,-0.98668176,61.91112,-2.488152,88.31882,-6.7521925,50.086624,1.91174,57.01219,-4.893932,64.64631,-2.4954472,63.763817
55,55,22.0,0.0,"lismore, new south wales, australia",english298,english,male,1072,australia,False,Oceania,0.4299908,0.11614909,2302.2878026086937,2399143.6179205123,2283.6819723460358,318776.01846497634,4471.481007543103,6117593.722206133,0.0975112320981646,0.012755495741288,9.390101e-05,0.00956868,[123.046875],-206.35765,16699.037,72.43439,4828.9966,15.406727,989.51294,37.263542,648.94354,9.132301,684.756,2.6166072,527.7693,3.9122467,230.93309,3.6166618,131.93915,-10.09299,283.3023,3.9202106,139.31314,-3.310987,160.56946,1.3869346,116.37357,-1.4271456,85.29518,4.3035793,85.83124,-2.631869,100.92836,8.124592,70.274666,-8.047397,110.42721,5.495891,65.085976,-2.4852388,57.735878,0.39854953,55.392136
56,56,26.0,0.0,"brisbane, australia",english3,english,female,88,australia,False,Oceania,0.36663374,0.10811918,2016.5632033561517,2366656.281057988,1958.62047660676,429490.7256834661,3758.215274586397,6233166.9192906665,0.1141446461397058,0.0160114707224096,-0.0013792118,0.005138879,[123.046875],-270.61316,7886.047,104.892815,3502.4343,9.07055,1059.1276,45.152813,783.3092,6.494799,298.0016,-2.3433425,325.54443,-5.0636177,186.99706,2.9984186,156.41708,-3.1530821,136.61496,-7.4216375,130.90047,-8.8684225,85.0754,1.107945,82.254074,-9.154891,72.65331,1.3848425,48.95685,-6.4451795,60.69533,3.2832565,61.614727,-5.3767786,29.907707,-1.7844146,29.22352,-4.8488398,34.09977,1.9805018,40.669228
57,57,22.0,0.0,"melbourne, australia",english302,english,male,1085,australia,False,Oceania,0.44168508,0.101241045,3048.427561390823,1229347.5083585423,2531.2813959111763,187689.42289359547,5759.532410582842,3774207.8573947097,0.1837003981531049,0.0119149663063532,7.801395e-06,0.00055853504,[143.5546875],-249.93665,3855.9084,61.937317,1975.4261,-8.368749,632.46295,34.570084,481.9654,8.171813,394.82736,5.795561,270.88388,1.1835328,111.73269,6.981874,94.3311,-9.806236,106.78097,8.056674,73.770325,-8.83775,88.518936,1.4032228,66.38129,-6.518673,47.866394,-0.29128376,85.76826,-8.936845,50.644657,8.792927,54.710274,-8.328417,48.23969,7.1655965,54.360706,-2.8401754,24.56786,-1.2735093,52.54776
58,58,28.0,0.0,"perth, australia",english331,english,female,1209,australia,False,Oceania,0.40001163,0.0969919,3572.609433563456,2585934.38085719,2266.38643091758,155215.3464520167,5884.0079697986575,3823874.757821256,0.2269388151915548,0.0278970821837637,8.3012455e-05,0.0021382098,[103.359375],-164.98895,6956.4917,31.592636,4129.674,-15.697997,909.4895,31.00933,757.09,-8.993044,305.4933,4.87561,381.9064,-8.669006,211.12004,6.2544503,157.34547,-3.7588153,152.80312,3.7353642,142.27586,-7.808023,78.56927,8.117076,69.83292,-7.5391536,128.46835,11.170649,55.195305,-3.6267836,48.273636,1.6953701,80.5737,-1.0709713,43.86604,5.131014,43.76735,-5.070541,39.70691,3.9226487,50.396812
59,59,53.0,0.0,"sydney, australia",english338,english,female,1219,australia,False,Oceania,0.3684382,0.106212825,1964.1148811054245,1715164.4462844585,2124.045122409347,431637.2913475951,3767.9802079634233,6287809.625102154,0.098736572265625,0.0095315286415544,2.434685e-05,0.0027648294,[123.046875],-302.10837,3888.2148,111.50092,2572.3108,22.61416,530.9671,15.377918,579.1138,-9.753003,352.90134,10.556249,294.5782,-5.407463,253.23148,-1.9614993,173.56076,-11.307833,239.662,-12.509615,239.22554,5.830969,83.60023,-2.8305633,65.94676,-5.867916,90.65754,4.0722795,58.898544,-5.393232,62.08613,9.979802,64.01111,-5.979621,61.739887,2.6185286,61.125343,-6.705691,51.71367,0.19753297,52.031837
60,60,28.0,0.0,"sydney, australia",english364,english,female,1288,australia,False,Oceania,0.3241549,0.10302962,3013.1916832939305,4023207.086578928,2179.310312514523,332285.5115800159,5050.671556104013,6590333.361382069,0.2036078609216003,0.0376525185191532,-5.307589e-07,0.003302539,[143.5546875],-284.84332,10528.738,59.109848,4459.8643,-0.57244426,1736.8333,19.843359,1157.1512,-7.1542807,398.8229,-28.235317,566.56714,-20.740124,298.21518,-0.06786364,230.3209,-15.362837,241.73872,-2.9199867,135.3605,-21.556856,122.1912,-3.8467934,100.01359,-18.669638,91.80305,-0.083126046,133.66457,-18.717222,77.88858,-5.933482,86.10203,-9.501499,80.43538,-5.730992,77.49037,-4.904807,64.85015,-4.1409106,67.67112
61,61,26.0,0.0,"canberra, australia",english402,english,female,1350,australia,False,Oceania,0.37118986,0.11575261,2345.1539661832926,2377257.16703422,2117.149994417596,425595.1687269998,4367.88384441422,6571059.597767141,0.1460845576606781,0.0211091477305874,-1.2081944e-05,0.0039672335,[143.5546875],-283.73068,9374.102,85.50596,3104.8176,-3.5010448,1252.4297,34.275894,697.8781,4.485991,456.3852,-1.8042918,346.02603,-8.085527,212.1485,-2.2844145,305.63388,-8.541715,186.85362,-6.0591865,207.26689,-10.508695,106.94479,-0.6803267,97.419334,-8.897991,124.25255,-0.028596144,80.83585,-6.542337,75.7764,-5.404514,109.22204,-3.7780678,54.81001,-0.9620388,53.684868,-8.8222885,43.079273,-1.6843439,60.86635
62,62,29.0,0.0,"sydney, australia",english403,english,female,1351,australia,False,Oceania,0.36528817,0.11548222,2162.070878658172,1976344.6960016885,2119.2658575378564,403330.939009828,4097.942089166757,6211923.552419215,0.1256076012781629,0.0165367926196763,-8.828781e-06,0.0055762585,[135.99917763],-294.8626,9344.6875,96.00064,2735.501,0.9354299,717.96356,27.319567,611.6303,9.030603,340.26526,-0.45032176,370.14355,-14.372143,257.01126,4.5415664,161.0406,-12.13967,190.44763,-2.8165424,196.9893,-6.768178,94.156685,-3.9143355,91.26961,-8.177166,123.507774,-1.9588684,75.101494,-3.7291698,48.54641,-5.9964685,94.81199,-4.55219,51.875347,2.1986156,44.70242,-11.292453,53.88246,-1.3462873,55.06441
63,63,29.0,0.0,"windsor, australia",english404,english,male,1352,australia,False,Oceania,0.4498239,0.09579507,2509.992790946642,2848713.161072086,2170.8919732317518,336390.4771827291,4624.108553799716,6412459.09806804,0.1591408469460227,0.0233365666952507,-8.961503e-07,0.0013483029,[123.046875],-304.5443,14171.497,89.701126,4717.442,8.5459385,921.98035,33.480988,624.83307,7.283914,542.37634,10.615203,355.1183,-5.709894,194.82835,-1.5220455,197.18806,-3.9464512,121.885475,-4.590446,154.33589,-7.290737,195.5408,4.1159,79.23289,-6.8742533,93.51454,2.7255676,65.808136,-2.5226574,44.18959,2.8637633,48.951595,-9.06283,56.16694,2.3689404,51.95429,-5.3850584,40.0724,-1.8475555,42.570595
